Feature,Gain,Window_Start
Close_ESRX,0.000064,330
Beta_45d_ESRX,0.013027,330
Volume_EWJ,0.003082,330
Variance_45d_EWJ,0.009948,330
Volume_EWZ,0.000715,330
Log_Return_EXPE,0.000410,330
Volume_EZU,0.001347,330
Volume_FDX,0.000838,330
Log_Return_FDX,0.003454,330
Variance_45d_FXI,0.000513,330
MA_5d_FXI,0.100260,330
Close_GDX,0.000924,330
Beta_45d_GDX,0.003424,330
MA_45d_GDX,0.015275,330
Variance_5d_MA_GILD,0.028798,330
Volume_GLD,0.000340,330
Volume_HD,0.001780,330
MA_5d_HON,0.003059,330
Variance_45d_HYG,0.136779,330
MA_5d_HYG,0.000947,330
Adj_Close_IEF,0.003336,330
Volume_INTC,0.001912,330
Volume_IWB,0.000714,330
Log_Return_IWD,0.004424,330
Variance_5d_MA_IWF,0.007561,330
Beta_45d_IWM,0.007483,330
Volume_IWN,0.000388,330
Volume_IWR,0.004234,330
Close_JNJ,0.004220,330
Volume_KMB,0.000682,330
MA_5d_KMB,0.000729,330
Variance_5d_MA_KR,0.014432,330
MA_45d_LLY,0.001971,330
Beta_45d_MCD,0.565073,330
Volume_MCK,0.006212,330
Beta_45d_MDLZ,0.015161,330
Beta_45d_MDY,0.000176,330
Volume_MET,0.000206,330
Log_Return_MET,0.000305,330
Beta_45d_MET,0.065901,330
Variance_45d_MET,0.142116,330
Variance_5d_MA_MET,0.143368,330
MA_5d_MMM,0.006288,330
Variance_45d_MRK,0.010218,330
MA_45d_MRK,0.001726,330
Log_Return_NFLX,0.001452,330
Variance_45d_NFLX,0.023879,330
Volume_NXPI,0.000307,330
Beta_45d_ORCL,0.073071,330
MA_5d_ORCL,0.001401,330
Variance_45d_OXY,0.050337,330
Volume_PG,0.000512,330
Variance_45d_MA_PM,0.728440,330
MA_5d_PM,0.000281,330
MA_45d_SBUX,0.381180,330
Log_Return_SCHW,0.081405,330
MA_5d_SIG,0.004806,330
Close_SO,0.001426,330
Beta_45d_SO,0.000721,330
MA_45d_SO,0.010672,330
MA_5d_SO,0.007487,330
SPY_Return_SPG,0.000272,330
Beta_45d_SPG,0.012925,330
Volume_SWKS,0.000355,330
Volume_TFCF.A,0.000958,330
Beta_45d_TGT,0.001361,330
Variance_45d_TLT,0.008127,330
MA_5d_TXN,0.001631,330
Volume_UAA,0.004720,330
Volume_UAL,0.010095,330
Variance_45d_MA_UNH,0.021740,330
Log_Return_UNP,0.000844,330
Volume_UPRO,0.003800,330
Log_Return_UPS,0.002731,330
Beta_45d_UTX,0.051814,330
Variance_45d_MA_VEU,0.000035,330
Close_VIX,0.000347,330
Variance_45d_VIX,0.001774,330
MA_45d_VIX,0.003126,330
MA_5d_VIX,0.005752,330
Variance_5d_MA_VLO,0.059033,330
MA_5d_VLO,0.001941,330
Volume_VOO,0.000987,330
Beta_45d_VOO,0.000408,330
Variance_45d_VWO,0.019015,330
Variance_5d_MA_VWO,0.000812,330
Log_Return_V,0.000351,330
MA_5d_WMT,0.000316,330
Log_Return_XLB,0.001026,330
MA_5d_XLK,0.002428,330
Close,0.000367,335
Volume,0.000027,335
RQ_daily,0.001342,335
target_multiplier,0.007423,335
Log_Return_AAPL,0.000790,335
Log_Return_ACN,0.001956,335
Beta_45d_ACN,0.000627,335
Variance_5d_MA_AGG,0.021468,335
Volume_AGN,0.000758,335
Variance_5d_MA_AGN,0.000743,335
Beta_45d_AMGN,0.008911,335
MA_5d_AMGN,0.000802,335
Variance_45d_ANDV,0.003615,335
Volume_ATVI,0.000609,335
Log_Return_AXP,0.002830,335
Beta_45d_AXP,0.011028,335
MA_5d_AXP,0.001209,335
Log_Return_BDX,0.000537,335
MA_5d_BHC,0.001365,335
Log_Return_BIDU,0.000381,335
Volume_BKNG,0.006743,335
Variance_5d_MA_BKNG,0.008867,335
MA_45d_BKNG,0.000043,335
SPY_Return_BK,0.000094,335
Close_BLK,0.001703,335
Volume_BLK,0.000201,335
Log_Return_BLK,0.000258,335
Variance_45d_BMY,0.027706,335
Beta_45d_BND,0.050435,335
Variance_45d_BND,0.008004,335
Variance_5d_MA_BND,0.001463,335
Variance_45d_BP,0.059693,335
Beta_45d_BRCM,0.000829,335
Variance_45d_BRCM,0.189188,335
Volume_CAT,0.013316,335
Log_Return_CELG,0.001526,335
MA_5d_CELG,0.028908,335
Log_Return_CMCS.A,0.002353,335
Variance_45d_CMCS.A,0.012004,335
Beta_45d_CMG,0.003449,335
Volume_COP,0.000536,335
MA_5d_COST,0.000943,335
Log_Return_CVS,0.000637,335
Beta_45d_CVS,0.020693,335
Variance_45d_CVS,0.018890,335
Log_Return_DAL,0.015078,335
Variance_45d_DD,0.004120,335
Beta_45d_DUK,0.107632,335
MA_5d_DUK,0.000742,335
Volume_EFA,0.000808,335
MA_45d_EFA,0.000036,335
MA_5d_EFA,0.000193,335
Close_EOG,0.016092,335
SPY_Return_EOG,0.000590,335
Close_ESRX,0.041271,335
Volume_EWZ,0.004357,335
MA_5d_FXI,0.063062,335
Variance_45d_F,0.005797,335
Log_Return_GDX,0.002561,335
Variance_5d_MA_GDX,0.030265,335
MA_5d_GDX,0.011937,335
Log_Return_GE,0.006014,335
MA_5d_GLD,0.000678,335
Volume_HEDJ,0.001823,335
Close_IBM,0.003297,335
Log_Return_ICE,0.001210,335
Volume_IEF,0.000062,335
Log_Return_IEF,0.016752,335
MA_5d_IEF,0.000177,335
Volume_IJH,0.001347,335
Beta_45d_IJH,0.000039,335
Log_Return_ILMN,0.002230,335
Volume_INTC,0.001767,335
SPY_Return_INTC,0.002911,335
Volume_IWB,0.012597,335
Beta_45d_IWB,0.013672,335
Volume_IWD,0.000258,335
Beta_45d_IWN,0.000623,335
Volume_IYR,0.003443,335
Log_Return_KMB,0.003487,335
Beta_45d_KO,0.023077,335
Variance_45d_KR,0.048732,335
Volume_LBTY.A,0.004998,335
Beta_45d_LBTY.K,0.003280,335
Beta_45d_LLY,0.024937,335
Beta_45d_LMT,0.000642,335
Close_LOW,0.000634,335
Variance_45d_MCK,0.002758,335
Variance_45d_MA_MET,0.001054,335
Variance_5d_MA_MET,0.132407,335
Log_Return_MON,0.002136,335
Beta_45d_MON,0.001189,335
Variance_45d_MA_MO,0.037860,335
MA_5d_MO,0.004964,335
Variance_45d_MRK,0.093362,335
Variance_45d_MA_MRK,0.001194,335
Variance_45d_MA_NFLX,0.137079,335
Close_NKE,0.002000,335
Log_Return_NKE,0.002315,335
Close_ORCL,0.003472,335
Beta_45d_OXY,0.046121,335
Variance_45d_OXY,0.067711,335
Variance_45d_MA_PM,0.668766,335
MA_5d_QCOM,0.009336,335
Volume_SBUX,0.045958,335
Volume_SIG,0.022583,335
Adj_Close_SLB,0.001416,335
Beta_45d_SLB,0.026309,335
Volume_SO,0.000544,335
Log_Return_SO,0.001054,335
MA_5d_SO,0.000477,335
Close_SPG,0.034119,335
Volume_SPG,0.000981,335
Log_Return_SPG,0.000970,335
MA_45d_SPG,0.008308,335
Close_SWKS,0.000495,335
Close_TLT,0.011400,335
Variance_45d_TLT,0.002790,335
Log_Return_TWX,0.000488,335
MA_5d_UAA,0.002610,335
Variance_45d_UNP,0.052650,335
Volume_UPRO,0.002243,335
Variance_45d_USB,0.015616,335
Log_Return_USO,0.000455,335
SPY_Return_VEU,0.000119,335
Close_VIX,0.000176,335
Variance_45d_VIX,0.009106,335
MA_5d_VIX,0.006109,335
Volume_VLO,0.000604,335
Volume_VNQ,0.000375,335
Beta_45d_VOO,0.005505,335
Variance_45d_VWO,0.010089,335
Variance_5d_MA_VWO,0.001744,335
Beta_45d_VXX,0.002143,335
Volume_V,0.002392,335
Variance_5d_MA_V,0.624314,335
Volume_WBA,0.048123,335
Variance_45d_WFC,0.075498,335
Variance_5d_MA_WFC,0.003153,335
Variance_45d_XLE,0.001000,335
Close_XLF,0.009579,335
Log_Return_XLK,0.003283,335
Log_Return_XLY,0.004573,335
Close,0.000448,340
Volume,0.003009,340
RQ_daily,0.005950,340
RV_x_RQ,0.003889,340
target_multiplier,0.005097,340
Close_AABA,0.002727,340
MA_5d_AABA,0.001778,340
Log_Return_AAPL,0.001035,340
MA_5d_AAPL,0.000438,340
Log_Return_ABT,0.001627,340
Variance_5d_MA_ABT,0.001935,340
Volume_AGG,0.001250,340
Volume_ALXN,0.003787,340
Log_Return_AMGN,0.000268,340
MA_5d_AMJ,0.023979,340
Beta_45d_ANDV,0.000870,340
Variance_45d_ANDV,0.125561,340
Variance_5d_MA_ANDV,0.050753,340
Volume_AXP,0.026912,340
Variance_5d_MA_BDX,0.002191,340
Close_BHC,0.008569,340
Log_Return_BHC,0.006164,340
MA_5d_BHC,0.003218,340
Log_Return_BIIB,0.000333,340
Beta_45d_BIIB,0.001041,340
MA_5d_BIIB,0.009164,340
Close_BKNG,0.009436,340
Volume_BKNG,0.000260,340
MA_45d_BKNG,0.000004,340
Close_BK,0.000293,340
Variance_45d_MA_BK,0.003076,340
Volume_BLK,0.000432,340
Log_Return_BLK,0.000622,340
MA_5d_BND,0.001176,340
Beta_45d_BRCM,0.325303,340
Variance_45d_BRCM,0.063735,340
MA_45d_BRCM,0.018522,340
Close_BRK.B,0.003785,340
Log_Return_BRK.B,0.000197,340
Beta_45d_BRK.B,0.001671,340
MA_5d_BRK.B,0.001839,340
Volume_COP,0.020288,340
Beta_45d_CVS,0.004321,340
Variance_45d_CVS,0.026994,340
Volume_C,0.000797,340
MA_45d_DAL,0.034185,340
MA_5d_DIS,0.001925,340
Volume_EFA,0.000088,340
MA_45d_EFA,0.001094,340
MA_5d_EFA,0.000443,340
SPY_Return_EOG,0.001836,340
Variance_5d_MA_EOG,0.000955,340
Close_EPD,0.002371,340
Variance_5d_MA_EPD,0.040909,340
Variance_45d_EWG,0.000324,340
MA_5d_EWJ,0.004027,340
Volume_EXPE,0.015922,340
MA_5d_EXPE,0.027705,340
Close_FXI,0.000825,340
Variance_45d_FXI,0.133819,340
Variance_45d_MA_FXI,0.001051,340
MA_5d_FXI,0.043863,340
Beta_45d_F,0.113924,340
Variance_5d_MA_GDX,0.015230,340
Beta_45d_GILD,0.016417,340
Log_Return_GLD,0.003097,340
Volume_GS,0.003093,340
Variance_5d_MA_GS,0.005170,340
Close_IBM,0.011062,340
Volume_ICE,0.009099,340
MA_5d_ICE,0.000067,340
Volume_IEF,0.000073,340
Log_Return_IEF,0.002198,340
Variance_5d_MA_IEF,0.005431,340
Volume_IJH,0.000845,340
Log_Return_IJH,0.000437,340
Log_Return_ILMN,0.001059,340
MA_5d_ILMN,0.002759,340
Volume_INTC,0.002195,340
Volume_IWB,0.005766,340
Volume_IWN,0.029274,340
MA_45d_IWN,0.001717,340
Volume_IWR,0.008770,340
Volume_IYR,0.000378,340
Beta_45d_JPM,0.005131,340
Variance_45d_JPM,0.048226,340
Volume_KMB,0.016463,340
Beta_45d_KR,0.000784,340
Volume_LBTY.A,0.003959,340
MA_45d_LOW,0.002052,340
MA_5d_MA,0.008955,340
Variance_45d_MCK,0.029902,340
MA_45d_MDLZ,0.000140,340
Volume_MDY,0.002148,340
Beta_45d_MET,0.223828,340
Variance_45d_MET,0.527207,340
Variance_5d_MA_MET,0.175188,340
Variance_45d_MON,0.004037,340
Variance_45d_MA_MO,0.034486,340
Log_Return_MRK,0.000687,340
Variance_45d_MRK,0.025497,340
Variance_45d_NFLX,0.031237,340
Beta_45d_NKE,0.044742,340
Volume_ORCL,0.031633,340
Variance_45d_OXY,0.041494,340
Log_Return_PFE,0.002027,340
MA_5d_QCOM,0.008493,340
Log_Return_REGN,0.000627,340
Volume_SHY,0.000329,340
Volume_SIG,0.000586,340
Close_SLB,0.004813,340
Close_SO,0.000062,340
MA_45d_SO,0.000105,340
Volume_SPG,0.003151,340
SPY_Return_SPG,0.000162,340
Log_Return_SPXU,0.006847,340
Beta_45d_SPXU,0.001558,340
Volume_SPY,0.000648,340
Adj_Close_SWKS,0.000409,340
Variance_45d_SWKS,0.000394,340
Variance_45d_TLT,0.002379,340
Volume_TSLA,0.001560,340
Adj_Close_TSLA,0.004815,340
Log_Return_TWX,0.000056,340
Beta_45d_TWX,0.005585,340
Variance_45d_MA_TXN,0.177971,340
Volume_UAL,0.000958,340
Close_UNH,0.000604,340
Beta_45d_UTX,0.033876,340
MA_5d_VGK,0.005910,340
Adj_Close_VIX,0.002636,340
MA_5d_VIX,0.002734,340
MA_5d_VNQ,0.012785,340
Volume_VOO,0.002213,340
Volume_VTI,0.003015,340
Beta_45d_VTI,0.000495,340
Log_Return_VWO,0.004298,340
Variance_45d_VWO,0.016703,340
MA_5d_V,0.000676,340
Log_Return_WBA,0.002420,340
Variance_45d_WBA,0.001313,340
Beta_45d_WFC,0.258126,340
Variance_5d_MA_WFC,0.015435,340
MA_45d_WFC,0.002176,340
Close_WMB,0.015720,340
Log_Return_WMT,0.001977,340
Beta_45d_XLK,0.001986,340
Beta_45d_XLV,0.000815,340
Close_XLY,0.008983,340
Close_XOM,0.005115,340
Close,0.001344,355
Volume,0.001049,355
RQ_daily,0.005037,355
target_multiplier,0.000954,355
Close_AABA,0.003187,355
MA_5d_AAPL,0.001098,355
Close_ABT,0.005545,355
Variance_5d_MA_AET,0.014829,355
Log_Return_AGN,0.004487,355
Beta_45d_AGN,0.004243,355
MA_45d_AIG,0.002696,355
MA_5d_AMGN,0.003647,355
Variance_45d_AMZN,0.001141,355
Close_ATVI,0.002815,355
Beta_45d_AVGO,0.000786,355
MA_45d_BA,0.002427,355
Log_Return_BDX,0.001241,355
MA_45d_BDX,0.001808,355
Adj_Close_BIDU,0.011787,355
MA_5d_BIDU,0.000789,355
Beta_45d_BKNG,0.007980,355
Log_Return_BK,0.002480,355
SPY_Return_BK,0.000312,355
Variance_45d_BK,0.000763,355
Log_Return_BLK,0.000671,355
Variance_45d_BMY,0.636439,355
Variance_45d_BND,0.001129,355
Close_BRCM,0.000167,355
Beta_45d_BRCM,0.035975,355
Variance_45d_MA_BRCM,0.010573,355
MA_45d_BRK.B,0.272274,355
Volume_CAT,0.032982,355
Log_Return_CAT,0.001941,355
Variance_45d_CMCS.A,0.001838,355
MA_5d_CSCO,0.000359,355
Variance_45d_CVS,0.005752,355
Variance_45d_C,0.002510,355
MA_45d_DAL,0.084474,355
Variance_45d_DD,0.006247,355
Beta_45d_DIA,0.107524,355
Close_DXJ,0.064960,355
Volume_DXJ,0.000241,355
Beta_45d_DXJ,0.000605,355
Volume_EFA,0.000868,355
Variance_5d_MA_EFA,0.000151,355
SPY_Return_EOG,0.002013,355
MA_45d_EOG,0.014137,355
Volume_EPD,0.001145,355
Close_ESRX,0.020273,355
Beta_45d_ESRX,0.000652,355
Variance_5d_MA_ESRX,0.003693,355
MA_5d_ESRX,0.006986,355
Log_Return_EWZ,0.000592,355
Volume_EXPE,0.021549,355
Volume_EZU,0.000926,355
Volume_FDX,0.000631,355
Log_Return_FDX,0.003090,355
Close_FXI,0.006142,355
MA_45d_F,0.000526,355
MA_45d_GE,0.007053,355
MA_45d_GILD,0.006962,355
MA_5d_GILD,0.000473,355
Log_Return_HAL,0.002415,355
MA_5d_HD,0.001807,355
MA_45d_HYG,0.136710,355
Variance_45d_MA_IEF,0.001479,355
Beta_45d_IJH,0.004470,355
Variance_45d_IJH,0.047412,355
Close_ILMN,0.020026,355
Adj_Close_ILMN,0.000441,355
Log_Return_ILMN,0.000860,355
Variance_5d_MA_ILMN,0.000692,355
Volume_INTC,0.000716,355
Beta_45d_INTC,0.029920,355
Log_Return_IWM,0.001309,355
Volume_KMB,0.000488,355
Variance_45d_KMB,0.040323,355
Beta_45d_KR,0.016068,355
MA_45d_KR,0.010905,355
MA_5d_KR,0.084374,355
Close_LBTY.A,0.039224,355
MA_5d_LBTY.A,0.001476,355
Volume_LBTY.K,0.006287,355
Beta_45d_LBTY.K,0.004996,355
Volume_LLY,0.000782,355
Beta_45d_LMT,0.016621,355
Close_LOW,0.007422,355
Variance_45d_MDT,0.033795,355
Variance_45d_MET,0.001890,355
Variance_5d_MA_MET,0.017567,355
Log_Return_MON,0.001271,355
Variance_45d_MA_MO,0.431314,355
Beta_45d_NFLX,0.001745,355
Variance_45d_MA_NFLX,0.998509,355
Close_NXPI,0.017507,355
Volume_NXPI,0.001085,355
Volume_ORCL,0.002408,355
Volume_OXY,0.000681,355
Beta_45d_OXY,0.052730,355
Variance_45d_OXY,0.024006,355
Volume_PFE,0.001991,355
Variance_45d_PFE,0.000771,355
MA_45d_PG,0.009428,355
Volume_QQQ,0.005447,355
Beta_45d_REGN,0.001688,355
Volume_SBUX,0.000253,355
Log_Return_SBUX,0.001052,355
Variance_45d_SCHW,0.022415,355
Volume_SIG,0.004720,355
Variance_45d_SLB,0.008696,355
Variance_45d_MA_SO,0.000296,355
Volume_TSLA,0.001720,355
Variance_45d_TSLA,0.008668,355
Variance_5d_MA_UAL,0.049181,355
Close_UNH,0.003832,355
Variance_5d_MA_UNP,0.069514,355
Log_Return_UPS,0.000503,355
MA_5d_UPS,0.000393,355
Variance_45d_MA_USB,0.012090,355
Volume_VEA,0.002376,355
Variance_45d_VGK,0.012498,355
Variance_45d_MA_VGK,0.000610,355
Adj_Close_VIX,0.002741,355
Log_Return_VNQ,0.000314,355
Beta_45d_VOO,0.007887,355
Volume_VXX,0.000882,355
Variance_45d_VXX,0.007810,355
Variance_5d_MA_V,0.001150,355
MA_45d_V,0.003398,355
Variance_5d_MA_WMB,0.001570,355
Variance_45d_WMT,0.284984,355
Volume_XLI,0.002481,355
Volume_XLK,0.003652,355
Beta_45d_XLU,0.003104,355
MA_45d_XOM,0.064517,355
Close,0.001557,345
Volume,0.000960,345
RQ_daily,0.001779,345
RV_x_RQ,0.002313,345
target_multiplier,0.018955,345
MA_45d_AABA,0.022059,345
Log_Return_AAPL,0.001857,345
Volume_ACN,0.001170,345
Beta_45d_ACN,0.001665,345
Volume_AET,0.002865,345
MA_5d_AET,0.007985,345
Log_Return_AGG,0.000563,345
Beta_45d_AGN,0.001043,345
Log_Return_ATVI,0.000661,345
MA_45d_AXP,0.001587,345
Log_Return_BAC,0.001156,345
Variance_5d_MA_BDX,0.001505,345
Volume_BHC,0.002160,345
MA_5d_BHC,0.004660,345
Volume_BIDU,0.001219,345
Log_Return_BKNG,0.000660,345
MA_45d_BKNG,0.000065,345
Log_Return_BK,0.001234,345
SPY_Return_BK,0.002587,345
Beta_45d_BK,0.000020,345
Variance_5d_MA_BK,0.000696,345
SPY_Return_BLK,0.000368,345
Variance_5d_MA_BLK,0.001052,345
Volume_BMY,0.000666,345
Beta_45d_BMY,0.003930,345
Volume_BP,0.002271,345
Beta_45d_BRCM,0.034730,345
Variance_45d_BRCM,0.152337,345
Volume_BRK.B,0.000458,345
Variance_45d_BRK.B,0.014033,345
Log_Return_CMCS.A,0.000839,345
Volume_CMG,0.005474,345
Beta_45d_CVS,0.000840,345
Variance_45d_CVS,0.019843,345
MA_45d_CVS,0.001917,345
MA_5d_DOW,0.018201,345
Log_Return_DUK,0.004433,345
Beta_45d_DUK,0.218775,345
Beta_45d_EFA,0.005594,345
Variance_45d_EOG,0.001691,345
MA_45d_EPD,0.023826,345
Close_ESRX,0.007783,345
Variance_45d_EWG,0.041508,345
MA_5d_EWJ,0.010956,345
Log_Return_EXPE,0.002010,345
Adj_Close_FXI,0.002366,345
Variance_45d_FXI,0.015766,345
MA_5d_FXI,0.006576,345
Variance_45d_F,0.000593,345
Log_Return_GE,0.026690,345
Variance_5d_MA_GILD,0.089741,345
Beta_45d_GOOG.L,0.024303,345
Beta_45d_HAL,0.025136,345
MA_45d_HAL,0.000326,345
Variance_45d_HYG,0.010473,345
Log_Return_ICE,0.002327,345
MA_5d_IEF,0.000155,345
Beta_45d_IJH,0.031675,345
Variance_45d_MA_IJH,0.028891,345
Close_ILMN,0.001286,345
Log_Return_ILMN,0.000826,345
Variance_5d_MA_ILMN,0.000353,345
Volume_INTC,0.004225,345
MA_5d_INTC,0.040920,345
Volume_IVV,0.002206,345
Beta_45d_LBTY.K,0.007062,345
MA_5d_MCK,0.020600,345
Variance_45d_MDT,0.001892,345
Variance_45d_MDY,0.002041,345
MA_5d_MDY,0.001523,345
Beta_45d_MET,0.190127,345
Variance_45d_MET,0.092586,345
Variance_5d_MA_MET,0.528945,345
Adj_Close_MMM,0.000209,345
Variance_45d_MMM,0.001510,345
Volume_MON,0.001080,345
Volume_MO,0.001986,345
Variance_45d_MA_MO,0.040850,345
Variance_45d_MRK,0.004130,345
Volume_MSFT,0.041829,345
Variance_45d_MSFT,0.002061,345
Variance_45d_NFLX,0.047340,345
MA_5d_NFLX,0.001113,345
Volume_ORCL,0.011364,345
MA_5d_ORCL,0.001092,345
Beta_45d_OXY,0.072702,345
Variance_45d_OXY,0.047161,345
Variance_5d_MA_OXY,0.008144,345
Volume_PM,0.025253,345
Close_PXD,0.018826,345
Variance_45d_PXD,0.004799,345
Volume_QQQ,0.001010,345
Log_Return_REGN,0.001060,345
Log_Return_SBUX,0.002036,345
Volume_SLB,0.001234,345
Adj_Close_SLB,0.008045,345
Log_Return_SLB,0.012301,345
Log_Return_SO,0.000072,345
MA_5d_SO,0.000103,345
Volume_SPG,0.007282,345
Volume_SPXU,0.002414,345
Adj_Close_SWKS,0.007087,345
Volume_TLT,0.000693,345
Adj_Close_TSLA,0.005183,345
Log_Return_UNH,0.002292,345
MA_5d_UNH,0.001276,345
Log_Return_UNP,0.000631,345
Variance_5d_MA_UNP,0.050892,345
Log_Return_UPS,0.017764,345
Volume_USB,0.002113,345
Volume_VEA,0.000497,345
Beta_45d_VEU,0.224325,345
MA_45d_VGK,0.001463,345
Log_Return_VIX,0.000184,345
MA_5d_VIX,0.000508,345
Variance_45d_VLO,0.003369,345
Volume_VWO,0.003627,345
Variance_45d_VWO,0.016333,345
Variance_45d_MA_VWO,0.000667,345
Beta_45d_VZ,0.000106,345
Variance_45d_MA_VZ,0.004750,345
Volume_V,0.010685,345
Beta_45d_WBA,0.012094,345
Volume_WFC,0.001223,345
Volume_WMB,0.003284,345
Variance_45d_WW,0.090246,345
Variance_5d_MA_WW,0.032492,345
Log_Return_XLI,0.004125,345
Volume_XLK,0.002087,345
Log_Return_XLK,0.005647,345
MA_45d_XLP,0.025176,345
Beta_45d_XLU,0.000381,345
Close_XLV,0.007534,345
Close,0.004076,350
Volume,0.000250,350
RQ_daily,0.004572,350
RV_x_RQ,0.000939,350
target_multiplier,0.001934,350
Variance_5d_MA_AABA,0.002647,350
Beta_45d_AAPL,0.011068,350
Variance_45d_ACN,0.010564,350
Beta_45d_AMGN,0.018710,350
Volume_ANDV,0.000482,350
Log_Return_ANDV,0.000739,350
MA_5d_ATVI,0.007692,350
Volume_AVGO,0.005897,350
Variance_45d_AXP,0.002665,350
Variance_45d_BAC,0.092828,350
Close_BA,0.001305,350
MA_45d_BA,0.003955,350
Variance_5d_MA_BHC,0.015508,350
MA_5d_BHC,0.020257,350
Log_Return_BKNG,0.001271,350
MA_5d_BKNG,0.000971,350
Log_Return_BK,0.001291,350
Variance_45d_BLK,0.000781,350
Variance_45d_BMY,0.016174,350
Volume_BP,0.008973,350
Beta_45d_BRCM,0.050379,350
Variance_45d_BRCM,0.055278,350
Volume_CAT,0.014989,350
Log_Return_CELG,0.002672,350
Beta_45d_COST,0.004694,350
MA_5d_COST,0.001674,350
Beta_45d_CVS,0.009253,350
Log_Return_CVX,0.001929,350
Volume_DAL,0.002046,350
Log_Return_DAL,0.001486,350
Log_Return_EEM,0.000561,350
Beta_45d_EEM,0.003536,350
Log_Return_EFA,0.000700,350
Beta_45d_EFA,0.003421,350
Variance_5d_MA_EFA,0.000075,350
MA_45d_EFA,0.024378,350
Close_ESRX,0.038048,350
Log_Return_ESRX,0.000675,350
Variance_5d_MA_ESRX,0.037232,350
Volume_EWG,0.000424,350
MA_5d_EWZ,0.002008,350
Variance_5d_MA_EXPE,0.045512,350
Volume_GILD,0.002636,350
Variance_45d_GLD,0.011018,350
Close_GOOG.L,0.021644,350
Volume_HAL,0.002164,350
MA_45d_HAL,0.011170,350
Close_HD,0.003300,350
MA_5d_HON,0.000842,350
MA_5d_IBB,0.002769,350
Log_Return_ICE,0.001410,350
Variance_45d_MA_ICE,0.168432,350
SPY_Return_IEF,0.000292,350
Variance_45d_IJH,0.209234,350
Adj_Close_ILMN,0.002611,350
Volume_INTC,0.007072,350
Volume_IWB,0.003445,350
Log_Return_IWF,0.007858,350
Volume_IWM,0.000940,350
Close_JPM,0.004783,350
Close_LBTY.A,0.022032,350
Beta_45d_LLY,0.088336,350
Adj_Close_MA,0.004175,350
Variance_45d_MA_MCK,0.166396,350
Variance_45d_MDLZ,0.035598,350
Log_Return_MDT,0.001115,350
MA_5d_MDT,0.000086,350
Beta_45d_MDY,0.000074,350
Variance_45d_MET,0.005650,350
Variance_5d_MA_MET,0.216052,350
MA_5d_MET,0.000748,350
Log_Return_MMM,0.000192,350
Beta_45d_MMM,0.058074,350
Close_MON,0.005112,350
Log_Return_MO,0.000692,350
Variance_45d_MA_MO,0.871536,350
Volume_MRK,0.004344,350
Beta_45d_MRK,0.000415,350
Variance_45d_MRK,0.020652,350
Variance_45d_MA_NFLX,0.553609,350
MA_45d_NKE,0.003771,350
MA_5d_NKE,0.016466,350
Beta_45d_OXY,0.082494,350
Variance_45d_OXY,0.047622,350
Variance_45d_PFE,0.001968,350
Close_QCOM,0.007618,350
Volume_SBUX,0.052855,350
MA_5d_SHY,0.003804,350
Volume_SIG,0.012758,350
Adj_Close_SLB,0.042388,350
Beta_45d_SO,0.000921,350
Log_Return_SPG,0.001010,350
Volume_SSO,0.003427,350
Log_Return_TFCF.A,0.001166,350
Log_Return_TQQQ,0.003572,350
Variance_45d_TSLA,0.022806,350
MA_45d_TSLA,0.014926,350
MA_45d_T,0.000488,350
MA_5d_T,0.000575,350
Variance_45d_MA_UAL,0.068937,350
Close_UNH,0.005403,350
Beta_45d_UTX,0.001069,350
Volume_VEA,0.011699,350
Variance_45d_MA_VGK,0.000184,350
MA_5d_VGK,0.000114,350
Variance_45d_VIX,0.048048,350
MA_5d_VIX,0.007351,350
MA_45d_VLO,0.007178,350
Beta_45d_VOO,0.005100,350
Beta_45d_VTI,0.013854,350
Volume_VWO,0.001681,350
Variance_45d_VWO,0.017342,350
Log_Return_V,0.001575,350
Beta_45d_V,0.000451,350
Volume_WMB,0.001205,350
Beta_45d_WMB,0.020248,350
MA_45d_WMT,0.000483,350
Volume_XLK,0.004206,350
MA_45d_XLP,0.108649,350
Volume_XLU,0.000899,350
Variance_5d_MA_XLU,0.003308,350
MA_45d_XLY,0.001621,350
MA_45d_XOM,0.121468,350
Close,0.000318,365
Volume,0.000231,365
RQ_daily,0.001625,365
HAR_Pred,0.002419,365
target_multiplier,0.006651,365
Log_Return_ACN,0.001072,365
Volume_AGG,0.000653,365
Beta_45d_AGN,0.000474,365
MA_45d_AVGO,0.000281,365
Variance_45d_BAC,0.012944,365
MA_45d_BAC,0.074999,365
Close_BA,0.020180,365
Volume_BHC,0.007657,365
Variance_5d_MA_BHC,0.016988,365
SPY_Return_BK,0.000400,365
Close_BLK,0.000217,365
Log_Return_BLK,0.000739,365
Variance_45d_BND,0.035577,365
MA_5d_BND,0.023517,365
Variance_45d_BRCM,0.214644,365
MA_45d_BRCM,0.089206,365
Log_Return_CELG,0.004534,365
Variance_5d_MA_CVS,0.048289,365
Close_CVX,0.396111,365
Log_Return_DAL,0.000552,365
MA_45d_DAL,0.294690,365
Variance_45d_DD,0.001256,365
Variance_45d_DIS,0.048735,365
MA_5d_DOW,0.000793,365
MA_5d_DUK,0.000543,365
Close_DXJ,0.000337,365
Log_Return_EEM,0.000192,365
Beta_45d_EEM,0.002676,365
MA_45d_EEM,0.008957,365
Log_Return_EOG,0.002056,365
